Item_id,Main_Category,Sub_Categories,Item_Code,Product_Title,Product_Description,UPC,Brand,Department,Type,Tag,List Price,Price,Inventory,Min Order Qty,Available,Large Image,Additional Images,Item Properties
202716,WAVE PROJECT,WAVE PROJECT,N56M0001INDIRECT2963,SOCKET 1/2&quot; SQD X 14 HEX THROUGH TOOL CENTER REQUIRED ON PT/WT WORKSTATION OF QSK'60 BLOCK IN BU1- BW. (JUNE-2017),,271128,,,,,53,53,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202717,WAVE PROJECT,WAVE PROJECT,N56M0001INDIRECT2961,HSS hand tap set 1-5/16 -12 UN (set of 2 pcs),,23241615,,,,,6250,6250,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202718,WAVE PROJECT,WAVE PROJECT,N36M0001INDIRECT2859,ALLEN KEY - 2.5MM,,311616,,,,,5,5,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202719,WAVE PROJECT,WAVE PROJECT,N39M0001INDIRECT2897,"WHEEL CASTOR 100X32 SWIVEL, WITH BRAKE",,31162702,,,,,320,320,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202720,WAVE PROJECT,WAVE PROJECT,N35M0001INDIRECT2844,"WHEEL CASTOR 100 X 32 mm SWIVEL, WITH BRAKE",,31162702,,,,,775,775,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202721,WAVE PROJECT,WAVE PROJECT,N38M0001INDIRECT2870,WHEEL CASTOR75MMX32MM FIXED,,31162702,,,,,200,200,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202722,WAVE PROJECT,WAVE PROJECT,N31M0001INDIRECT2809,"WHEEL CASTOR 75MMX32MM MOVABLE, , WITH BRAKE",,31162702,,,,,275,275,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202723,WAVE PROJECT,WAVE PROJECT,N39M0001INDIRECT2925,"WHEEL CASTOR 75X25 SWIVEL, , WITH BRAKE",,31162702,,,,,215,215,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202724,WAVE PROJECT,WAVE PROJECT,N56M0001INDIRECT3055,TIMING BELT S5M 500 WIDTH 20MM * MBL,,26111801,,,,,315,315,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202725,WAVE PROJECT,WAVE PROJECT,N55M0001INDIRECT2940,"HOSE, 1/2&quot; R2, 1/2&quot; BSP ST X ST - 650MM, MEDIA- HOT WATER",,271133,,,,,230,230,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202726,WAVE PROJECT,WAVE PROJECT,N37M0001INDIRECT2868,"Z FOLD, TOWELS, 1 PLY, PREMIUM, MAKE- MYSTAIR SIZE/DIMENSIONS: 21 X 21 CM CAPACITY: 150 SHEETS/PKT STANDARD QTY PER CASE: 60 UNITS",,271133,,,,,31,31,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202727,WAVE PROJECT,WAVE PROJECT,N56M0001INDIRECT2958,Drop gauge 0.4961&quot; weight 340 gram length 5&quot;,,271133,,,,,827,827,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202728,WAVE PROJECT,WAVE PROJECT,N35P0001INDIRECT2125,"SPARE.ELECTRONIC.INPUT/OUTPUT DEVICE.PROXIMITY EGT18X05AP024-2000L,M18,S.D.5,24V,FLUSH INDUCTIVE TEKNIC",,27111726,,,,,600,600,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202729,WAVE PROJECT,WAVE PROJECT,N31P0001INDIRECT1941,SPARE.MECHANICAL.PUMPS.KNOLL PUMP KTS-25-60-F-G,,27111726,,,,,249000,249000,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202730,WAVE PROJECT,WAVE PROJECT,N56P0001INDIRECT2210,LESS THAN QTY PACK 45MMX23MM MOQ 3000 NOS,,231531,,,,,0.08,0.08,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202731,WAVE PROJECT,WAVE PROJECT,N31P0001INDIRECT1933,SPARE.ELECTRICAL.NON CONSUMABLES.3 WAY MEATL PUSH BUTTON STATION.MAKE-TEKNIC.,,27111726,,,,,395,395,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202732,WAVE PROJECT,WAVE PROJECT,N31P0001INDIRECT2075,"TAP, M4II, MAKE TOTEM",,23241615,,,,,185,185,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202733,WAVE PROJECT,WAVE PROJECT,N31P0001INDIRECT2080,"TAP, M6II, MAKE TOTEM",,23241615,,,,,185,185,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202734,WAVE PROJECT,WAVE PROJECT,N31P0001INDIRECT2041,"TAP, M10II, MAKE TOTEM",,23241615,,,,,294,294,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202735,WAVE PROJECT,WAVE PROJECT,N31P0001INDIRECT2053,"TAP, M12II, MAKE TOTEM",,23241615,,,,,400,400,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202736,WAVE PROJECT,WAVE PROJECT,N31P0001INDIRECT2073,"TAP, M14II, MAKE TOTEM",,23241615,,,,,590,590,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202737,WAVE PROJECT,WAVE PROJECT,N31P0001INDIRECT2024,TAP M03 ( SET )SIZE - M 3 X 0.5 (IT MAKE),,23241615,,,,,535,535,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202740,WAVE PROJECT,WAVE PROJECT,N39P0001INDIRECT2154,TAP M06 IISIZE - M 6 X 1.0 (IT MAKE),,23241615,,,,,185,185,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202741,WAVE PROJECT,WAVE PROJECT,N39P0001INDIRECT2157,TAP M12 IISIZE - M 12 X 1.75 (IT MAKE),,23241615,,,,,440,440,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202742,WAVE PROJECT,WAVE PROJECT,N31P0001INDIRECT2027,TAP M14 ( SET )SIZE - M 14 (IT MAKE),,23241615,,,,,1899,1899,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202743,WAVE PROJECT,WAVE PROJECT,N31P0001INDIRECT2028,TAP M16 IISIZE - M 16 (IT MAKE),,23241615,,,,,655,655,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202744,WAVE PROJECT,WAVE PROJECT,N31P0001INDIRECT2034,TAP M20 IISIZE - M 20 (IT MAKE),,23241615,,,,,1275,1275,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202745,WAVE PROJECT,WAVE PROJECT,N31P0001INDIRECT2036,TAP M30 IISIZE - M30 (IT MAKE),,23241615,,,,,2575,2575,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202746,Uncategorized Items,Uncategorized Items,N56P0001INDIRECT2205,EXTENSION STD. 1/2&quot; SQ X 1/2 X 125 OAL INCH KINGTONY MAKE FOR BU-08,,231531,,,,,135,135,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202747,WAVE PROJECT,WAVE PROJECT,N37P0001INDIRECT2134,SCREW DRIVER STD. 1 X20 MMSET EVEREST/TAPARIYA/JK MAKE FOR EP2,,23241615,,,,,36,36,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202748,WAVE PROJECT,WAVE PROJECT,N56P0001INDIRECT2229,SCREW DRIVER STD. ADJUSTABLE EVEREST/TAPARIYA/JK MAKE FOR EP2,,23241615,,,,,70,70,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202749,WAVE PROJECT,WAVE PROJECT,N31P0001INDIRECT1904,SPANNAR STD. 26 OPE MM EVEREST/TAPARIYA/JK MAKE FOR EP3,,27111726,,,,,71,71,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202750,WAVE PROJECT,WAVE PROJECT,N34P0001INDIRECT2119,SPANNAR STD. 27 OPE MM EVEREST/TAPARIYA/JK MAKE FOR EP2,,27111726,,,,,71,71,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202751,WAVE PROJECT,WAVE PROJECT,N69P0001INDIRECT2254,SPANNAR STD. 30 X 32 OPE MM EVEREST/TAPARIYA/JK MAKE FOR BU-09,,27111726,,,,,94,94,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202752,WAVE PROJECT,WAVE PROJECT,N39P0001INDIRECT2138,SPANNAR STD. 30 OPE MM EVEREST/TAPARIYA/JK MAKE FOR EP2,,27111726,,,,,92,92,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202753,WAVE PROJECT,WAVE PROJECT,N39P0001INDIRECT2139,SPANNAR STD. 5/8 COMB MM EVEREST/TAPARIYA/JK MAKE FOR EP3,,27111726,,,,,55,55,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202754,WAVE PROJECT,WAVE PROJECT,N31P0001INDIRECT1923,SPANNAR STD. 6 OPE MM EVEREST/TAPARIYA/JK MAKE FOR BU-09,,27111726,,,,,16,16,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202755,WAVE PROJECT,WAVE PROJECT,N51P0001INDIRECT2168,SPANNAR STD. 7 OPE MM EVEREST/TAPARIYA/JK MAKE FOR EP2,,27111726,,,,,16,16,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202756,WAVE PROJECT,WAVE PROJECT,N31P0001INDIRECT1930,SPANNAR STD. 8 X9 COMB MM EVEREST/TAPARIYA/JK MAKE FOR EP3,,27111726,,,,,38,38,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202757,WAVE PROJECT,WAVE PROJECT,N71P0001INDIRECT2263,SPANNAR STD. 9 OPE MM EVEREST/TAPARIYA/JK MAKE FOR EP2,,27111726,,,,,16,16,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202758,WAVE PROJECT,WAVE PROJECT,N31P0001INDIRECT1903,HOLE SAW CUTTER 1/2 &quot; HIGH SPEED,,271128,,,,,175,175,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202759,Uncategorized Items,Uncategorized Items,N56P0001INDIRECT2209,HSS DRILL BIT 3MM,,23241606,,,,,15,15,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202760,WAVE PROJECT,WAVE PROJECT,N31P0001INDIRECT2039,TAP SET M4,,23241615,,,,,110,110,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202761,WAVE PROJECT,WAVE PROJECT,N31P0001INDIRECT2040,TAP SET M5,,23241615,,,,,110,110,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202762,WAVE PROJECT,WAVE PROJECT,N31P0001INDIRECT2037,TAP SET 6MM,,23241615,,,,,115,115,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202763,WAVE PROJECT,WAVE PROJECT,N55P0001INDIRECT2181,PLASTIC (NYLON ) HAMMER 38 MM DIA. PAT MAKE THROUGH PROMPT TRADIING CO. USED IN MULTI. BU(APR'15),,271128,,,,,138,138,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202764,WAVE PROJECT,WAVE PROJECT,N56P0001INDIRECT2211,ALLEN KEY T TYPE STD. 6 MM-MAKE,,27111726,,,,,60,60,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202765,WAVE PROJECT,WAVE PROJECT,N56P0001INDIRECT2212,HSS HAND TAP SET M 3.0 X 0.5P-MAKE,,23241615,,,,,535,535,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202766,WAVE PROJECT,WAVE PROJECT,N56P0001INDIRECT2217,NO PUNCH SETS 1/4 .-MAKE,,231531,,,,,175,175,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202767,WAVE PROJECT,WAVE PROJECT,N56P0001INDIRECT2214,Open spanner 36-41 Open BAHCO 6M-36-41,,27111726,,,,,108.75,108.75,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202768,WAVE PROJECT,WAVE PROJECT,N56P0001INDIRECT2220,"ANSELL HYFLEX NITRILE PALM COAT, KNIT WRIST. MODEL: 11-801",,231531,,,,,31.2,31.2,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202769,WAVE PROJECT,WAVE PROJECT,N56P0001INDIRECT2221,HSS TAP M10*1.5,,23241615,,,,,294,294,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202770,Uncategorized Items,Uncategorized Items,N56P0001INDIRECT2222,DRILL SPLIT SLEEVE DRILL SIZE 13,,23241606,,,,,450,450,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202771,WAVE PROJECT,WAVE PROJECT,N56P0001INDIRECT2224,"Unbrako Countersunk Socket Head Screw, Size- M12 x 35, 103356",,27111703,,,,,12.75,12.75,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202772,Uncategorized Items,Uncategorized Items,N56P0001INDIRECT2223,"Kingtony 1/2&quot; Square Drive Extension Bar, 10 inch, Steel",,271128,,,,,235,235,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202774,Uncategorized Items,Uncategorized Items,N56P0001INDIRECT2218,"Kingtony 1/2&quot; Square Drive, Bi-hexagonal, Size 1 inch",,27111703,,,,,145,145,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202776,WAVE PROJECT,WAVE PROJECT,N31P0001INDIRECT1987,T.S. M/C REAMER 1/2IN DIA,,271128,,,,,1300,1300,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202777,WAVE PROJECT,WAVE PROJECT,N31P0001INDIRECT2023,TAP EXTRACTOR FOR TAP SIZE : 7/16&quot;,,23241615,,,,,1520,1520,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202778,WAVE PROJECT,WAVE PROJECT,N31P0001INDIRECT2020,TAP EXTRACTOR FOR TAP SIZE : 1/2&quot;,,23241615,,,,,1610,1610,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202779,WAVE PROJECT,WAVE PROJECT,N31P0001INDIRECT2022,TAP EXTRACTOR FOR TAP SIZE : 3/4&quot;,,23241615,,,,,3099,3099,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202780,WAVE PROJECT,WAVE PROJECT,N31P0001INDIRECT2019,TAP EXTRACTOR FOR TAP SIZE : 1&quot;,,23241615,,,,,3950,3950,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202781,WAVE PROJECT,WAVE PROJECT,N51P0001INDIRECT2172,"T S M/C REAMER 9/16IN DIA,IT MAKE,FOR PT SECTION.AU.",,231531,,,,,1550,1550,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202782,WAVE PROJECT,WAVE PROJECT,N31P0001INDIRECT1989,T.S. M/C REAMER 17/32IN DIA,,271128,,,,,1650,1650,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202783,Uncategorized Items,Uncategorized Items,N56P0001INDIRECT2208,T.S.DRILL 35/64IN DIA,,23241606,,,,,625,625,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202784,Uncategorized Items,Uncategorized Items,N56P0001INDIRECT2207,DRILL SLEEVE DIA 38 MM X MT5 HAVING SQ. 29 MM X 15 MM (EQUIVALENT TO TAP SLEEVE 1-1/2 TAP ) REQUIRED FOR DRILL DIA.38 MM ON CHB100 OF QSK 60 BLOCK (DEC 2016),,23241615,,,,,2813,2813,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202785,WAVE PROJECT,WAVE PROJECT,N56P0001INDIRECT2206,"(ACCESSORY)IMPACT SOCKET-SPL.SOCKET 3/4&quot; SQ. X 5/8&quot; A/F,BI-HEX.AW",,27111703,,,,,275,275,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202786,Uncategorized Items,Uncategorized Items,N56P0001INDIRECT2201,"S.S.DRILL, #11 (0.191IN)",,23241606,,,,,30,30,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202787,WAVE PROJECT,WAVE PROJECT,N31P0001INDIRECT2010,T.S. M/C REAMER 3/16IN DIA,,231531,,,,,350,350,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202788,WAVE PROJECT,WAVE PROJECT,N31P0001INDIRECT2007,T.S. M/C REAMER 23/64IN DIA,,231531,,,,,525,525,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202789,WAVE PROJECT,WAVE PROJECT,N56P0001INDIRECT2202,HSS TS REAMER 1.9/16&quot;DIA (STD. LENGTH),,271128,,,,,6000,6000,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202790,WAVE PROJECT,WAVE PROJECT,N31P0001INDIRECT1988,T.S. M/C REAMER 17 MM DIA,,271128,,,,,940,940,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202791,WAVE PROJECT,WAVE PROJECT,N56P0001INDIRECT2241,T S REAMER 0.7512/0.7508 X STD. LENGTH,,271128,,,,,1950,1950,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202792,Uncategorized Items,Uncategorized Items,N56P0001INDIRECT2198,(TOOL) HSS SS SLOT DRILL 3/32&quot; DIA. X 1/4&quot; SHANK X 4&quot; LG INJECTOR BARREL AU.,,23241606,,,,,475,475,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202793,Uncategorized Items,Uncategorized Items,N56P0001INDIRECT2197,HSS S S SLOT DRILL 9/16&quot;,,23241606,,,,,410,410,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202794,WAVE PROJECT,WAVE PROJECT,N56P0001INDIRECT2196,"GRINDING WHEEL, ST-685-9 FOR VALVE SEAT GRINDING, (2.1/4&quot; X 30 DEG.)",,231531,,,,,350,350,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202795,WAVE PROJECT,WAVE PROJECT,N31P0001INDIRECT2116,TOP SIDE UNIVERSAL JOINT JEC MAKE DRG.A32084 FOR IZARTECH M/C IN NHNT C' BLOCK.AE(JUL-17),,231531,,,,,4420,4420,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202796,WAVE PROJECT,WAVE PROJECT,N69P0001INDIRECT2260,HACKSAW BLADE 24X1.1/2X6X14G,,271128,,,,,700,700,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202797,WAVE PROJECT,WAVE PROJECT,N56P0001INDIRECT2195,"PLASTIC MOULDED ALLEN KEYS,2.0 MM",,27111726,,,,,25,25,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202798,Uncategorized Items,Uncategorized Items,N56P0001INDIRECT2187,HSS(M35) S S DRILL LG 'Q' (JOBBER),,23241606,,,,,153,153,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202799,Uncategorized Items,Uncategorized Items,N56P0001INDIRECT2186,S.S.DRILL 7.00 MM DIA,,23241606,,,,,90,90,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202800,WAVE PROJECT,WAVE PROJECT,N56P0001INDIRECT2251,WHEEL CASTOR 75X 25 FIX,,271128,,,,,170,170,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202801,WAVE PROJECT,WAVE PROJECT,N31P0001INDIRECT1902,"HOSE, 3/4&quot; R1 ,ST X ST ,M30X22 OD - 700MM, MEDIA- HONNING OIL",,231531,,,,,244,244,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202802,WAVE PROJECT,WAVE PROJECT,N31P0001INDIRECT1901,"HOSE, 3/8&quot; R2 ,ST X ST ,M20X12 OD - 500MM, MEDIA- HONNING OIL",,231531,,,,,187,187,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202803,WAVE PROJECT,WAVE PROJECT,N55P0001INDIRECT2182,"HOSE, 11/4&quot; R2 , ST X ST , M45X35 OD - 1300MM, MEDIA- HYD. OIL",,231531,,,,,1260,1260,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202804,WAVE PROJECT,WAVE PROJECT,N55K0001INDIRECT1280,TORQUE WRENCH 3/8&quot; DRIVE - 5-25 NM SNAPON-QD2RN25A,,271128,,,,,24770,24770,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
202805,WAVE PROJECT,WAVE PROJECT,N31P0001INDIRECT1899,FISHER MAKE Sodium sulphite anhydrous ( Standard Pack 500gm ),,231531,,,,,145,145,100000,10,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , lead Time - 21 DAYS, UNIT OF MEASURE - EA"
